ROW_ID,V1T27_1921,PR,CD_NO,CSD_NO,PR_CD_CSD,CSD_TYPE,POP_TOT_1921,Founded,Founded_context,Incorporated,Incorporated_context,Railway_arrives,Railway_lines,First_post_office,Post_office_context,First_church,First_church_context,First_school,First_school_context,Residential_school,Medical,Medical_context,Justice_system,Justice_system_context,First_cemetery,Cemeteries_context,First_newspaper,Newspapers,Colonization_companies,Colonization_companies_context,Land_office_established,Digital_local_history_source
3762,SK173047,SK,173,47,Verwood,VL,242,1912.0,,,1912 may be village incorporation date - unclear.,1912.0,CPR,1913,1913 - First postmaster appointed.,1916.0,1916 - St. John's Union Church; 1919 - Our Lady of Lourdes Roman Catholic Church,1913.0,"1913 - Only dated mention of early schooling (""a residence built by Mr. Broe, which was used for a school house"").",,1916.0,1916 - First mention of a doctor (Dr. Totton) who also built a hospital.,,,1915.0,1915 - Earliest burial in Verwood Cemetery.,,,,,,
4269,SK183054,SK,183,54,Tramping Lake,VL,100,1912.0,,1917.0,,1913.0,"CPR - arrival date not given. Construction began 1910, CPR station built 1918.",1914,1914 - First postmaster appointed.,1922.0,"1922 - Construction began on unnamed church, first built in the village. Prior church needs had been served by St. Michael's outside the village.",1920.0,1920 - First school in Tramping Lake under construction.,,,,,,1906.0,1906 - Earliest burial in St. Michael's Roman Catholic Cemetery.,,,,,,
4348,SK185038,SK,185,38,Domremy,VL,77,1913.0,"Though the colony of Dormremy was established by 1903, the village itself did not come into existence until 1913/1914.",1921.0,,1914.0,GTPR,1896,1896 - First postmaster appointed.,1904.0,1904 - St. Jeanne d'Arc Roman Catholic Church,1915.0,1915 - First school opened in village of Domremy.,,,Undated - Early resident doctor (G. R. Walton) in Domremy.,,,1896.0,1896 - Earliest burial in Old St. Jeanne d'Arc Roman Catholic Cemetery; 1906 - Earliest burial in New St. Jeanne d'Arc Roman Catholic Cemetery,,,1887.0,"1887 - Société d'Immigration Française, and Auguste Bodard specifically, were instrumental in settling Domremy; 1914 - The Western Townsite Company.",,
4358,SK185048,SK,185,48,St. Brieux,VL,144,1913.0,,1913.0,,1915.0,CNoR,1905,1905 - First postmaster appointed.,1904.0,1904 - St. Brieux Roman Catholic Parish,1907.0,1907 - First school in St. Brieux opened.,,1913.0,1913 - First doctor (Dr. Le Blond) in St. Brieux.,,,1905.0,1905 - Earliest burial in St. Brieux Roman Catholic Cemetery,,,,,,
4406,SK186042,SK,186,42,Speers,VL,105,1913.0,Originally called New Ottawa.,1915.0,,1913.0,CNoR,1905,1905 - First postmaster appointed.,1918.0,1918 - Speers Methodist Church,1916.0,1916 - First school opened in Speers.,,,,,,1905.0,1905 - Earliest burial in New Ottawa Cemetery.,,,,"Undated - the Saskatchewan Valley Land Company might have been involved in settling Speers, but it is unclear as Speers the man was also a colonization agent.",,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1O137KZJ
3794,SK174029,SK,174,29,Cadillac,VL,197,1913.0,,1914.0,,1914.0,CPR,1911,1911 - First postmaster appointed.,1915.0,1915 - St. David's Anglican Church,1912.0,1912 - First schoolhouse in Cadillac.,,1914.0,1914 - Earliest mention of first resident doctor (Thomas H. Porter) in Cadillac.,1914.0,1914 - First village constable (R. B. Newell) in Cadillac.,1917.0,1917 - Earliest burial in Cadillac Cemetery.,1915.0,1915 - The Cadillac News,,,,https://digitalcollections.ucalgary.ca/asset-management/2R34080JWWSS
3793,SK174028,SK,174,28,Admiral,VL,172,1913.0,,1914.0,,1914.0,CPR,1911,1911 - First postmaster appointed.,1922.0,1922 - Holiness Church (denomination unclear); 1922 - Admiral United Church,1915.0,1915 - First school built in Admiral.,,1915.0,1914 or 1915 - First resident doctor (Dr. Gravell) in Admiral.,1914.0,1914 - First village constable (Walter Rogers) in Admiral.,1911.0,1911 - Earliest burial in Admiral Cemetery,1916.0,1916 - The Dreadnaught,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1O3W56MO
4024,SK178045,SK,178,45,Shackleton,VL,99,1913.0,Named after the Antarctic explorer Ernest Shackleton.,1919.0,,1913.0,CPR,1911,1911 - First postmaster appointed.,1916.0,1916 - St. Joseph Roman Catholic Church; 1920 - The Church of the Nazarene,1916.0,1916 - Consolidated Shackleton School District formed (no dates for first school).,,,,,,1922.0,1922 - Earliest burial in Shackleton Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1FPLET0J
3712,SK172046,SK,172,46,Tribune,VL,166,1913.0,Townsite was established with the coming of the railway.,1914.0,,1913.0,CPR,1912,1912 - First postmaster appointed.,1925.0,Undated but before WWI - Tribune Trinity Church; 1925 - St. Mary's Roman Catholic Church,1913.0,1913 - First school opened in Tribune.,,,Undated - early doctors mentioned (Drs. Leith and Scribner).,1915.0,1915 - RNWMP depot in Tribune.,1935.0,Unable to find earliest cemetery; 1935 - Earliest burial in St. Mary's Roman Catholic Cemetery,,Undated - The Tribune Herald published by John Bailey.,,,,
4261,SK183046,SK,183,46,Major,VL,64,1913.0,"Originally called Aubretia, renamed Major by CPR in 1914.",1914.0,,1914.0,CPR,1913,1913 - First postmaster appointed.,1918.0,1918 - Major Union Church,1916.0,1916 - First school opened in Major.,,1921.0,1921 - Early village doctor (Dr. Almond) in Major.,,,1914.0,1914 - Earliest burial in Major and District Cemetery.,,,,,,
4016,SK178037,SK,178,37,Lancer,VL,131,1913.0,,1913.0,,1913.0,CPR,1914,1914 - First postmaster appointed.,1915.0,1915 - Lancer Methodist Church; 1918 - Sacred Heart Roman Catholic Church,1913.0,1913 - First school in Lancer built.,,1914.0,1914 - Early doctor (Dr. Scribner) in Lancer operated a cottage hospital out of his home.,1923.0,1923 - Earliest date given for a village constable (Roy Swann) in Lancer.,1916.0,1916 - Earliest burial in Lancer Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1FPLET0J
3962,SK177034,SK,177,34,Central Butte,VL,221,1914.0,"Settlement began in the early 1900s, but the townsite was established with the railway.",1915.0,,1913.0,GTPR,1907,1907 - First postmaster appointed.,1915.0,1916 - Earliest date given for Central Butte United Church building,1908.0,"1908 - Date of construction of school, but not on townsite. School building ""was eventually moved into town"" prior to 1919.",,1917.0,1917 - First hospital built in Central Butte.,,"Undated - ""One of the early councils talked Bobby Ferrier into being the town constable, which he didn't want to take.""",1918.0,1918 - Earliest burial in Central Butte Cemetery.,1909.0,1909-1919 - Central Butte Beacon,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3408NWDEY
3756,SK173041,SK,173,41,Palmer,VL,58,1914.0,,1920.0,,1913.0,CNoR,1910,1910 - First postmaster appointed.,,1916 - St. Joseph Roman Catholic Church; 1918 - Unnamed Methodist church,1921.0,1921 - Earliest date for a school in Palmer.,,,,,,1913.0,1913 - Earliest burial in Geneva Cemetery.,,,,,,
4022,SK178043,SK,178,43,Richlea,VL,83,1914.0,,,No incorporation date given for Richlea.,1915.0,"CNoR (1915 is the earliest date given, but was likely established earlier)",1910,1910 - First postmaster appointed.,,No info on churches in Richlea in source book.,1914.0,1914 - First school opened in Richlea.,,,,,,1911.0,1911 - Earliest burial in Penkill Pioneer Cemetery.,,,,Undated - The Martin Land Company was active in the Richlea area.,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1FJRGBM9
3802,SK174037,SK,174,37,Vidora,VL,58,1914.0,,,,1914.0,CPR,1910,1910 - First postmaster appointed.,1914.0,1914 - Battle Creek Church of the Brethren,1915.0,1915 - First school built in Vidora.,,,,,,,,,,,,,
4013,SK178034,SK,178,34,Estuary,VL,216,1914.0,,1917.0,,1914.0,CPR,1912,1912 - First postmaster appointed.,1916.0,1916 - Christ Evangelical Lutheran Church; 1918 - St. Paul's Lutheran Church; 1918 - Estuary Union Church (unsure if that was the name at time of construction),1914.0,1914 - First school in Estuary opened.,,1916.0,"1916 - District doctor mentioned, possibly Dr. Chandler from Empress, SK.",1916.0,"1916 - First town constable (Henry Schimpf) in Estuary for one month, replaced by William Jackson.",1916.0,1916 - Earliest burial in Evangelical Lutheran Christus Gemeinde Cemetery; 1917 - Earliest burial in Estuary Cemetery,,Undated - The Estuary Review,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1ORQU6YU
3974,SK177046,SK,177,46,Riverhurst,VL,330,1914.0,"Settlement started in the site of Billings, but was moved to the Riverhurst site around 1914.",1916.0,,1914.0,GTPR,1914,1914 - First postmaster appointed.,1917.0,1917 - Sacred Heart Catholic Church; 1917 - The United Church,1917.0,1917 - First schoolhouse opened.,,1914.0,1914 - Early doctor (J. E. Kiteley) in Riverhurst.,,,1917.0,1917 - Riverhurst Cemetery established.,1915.0,1915 - The Riverhurst Courier,,,,
3964,SK177036,SK,177,36,Dunblane,VL,161,1914.0,Settlement started in 1905 but townsite was established with the railroad.,1916.0,,1915.0,CNoR,1914,1914 - First postmaster appointed.,,No record of churches built until the 1960s.,1922.0,1922 - First school in Dunblane opened.,,,,,,1911.0,1911 - Earliest burial in Dunblane Cemetery; 1914 - Earliest burial in Dunblane Finnish Cemetery.,,,,,,
3801,SK174036,SK,174,36,Scotsguard,VL,125,1914.0,"Originally called Notukeu, changed to Scotsguard in 1914.",1916.0,,1914.0,CPR,1914,1914 - First postmaster appointed.,1917.0,1917 - St. Mary's Roman Catholic Church; 1920 - Scotsguard Lutheran Church,1915.0,1915 - First school opened in Scotsguard.,,1920.0,1920 - First doctor (Dr. Moore) in Scotsguard.,,"Undated - ""Emil Larson was town policeman, at one time, and probably was the first one.""",1915.0,1915 - Earliest burial in Scotsguard Lutheran Cemetery.,,,,,,
3796,SK174031,SK,174,31,Consul,VL,38,1914.0,,1917.0,,1914.0,CPR,1914,1914 - First postmaster appointed.,,No records of early churches built in Consul.,1924.0,"1924 - School opened in Consul, as prior schooling had happened outside of the village.",,,,,,1915.0,1915 - First burial in Consul Cemetery.,,,,,,
4019,SK178040,SK,178,40,Plato,VL,125,1914.0,,1916.0,,1915.0,CNoR,1915,1915 - First postmaster appointed.,1918.0,Between 1916-1918 - St. Basil Roman Catholic Church;,1915.0,1915 - First school register for Plato School #3321 (no school construction dates available).,,1921.0,"1921 - The RM council decided to hire a doctor for the area, but no further info given.",,,1908.0,1908 - Earliest burial in St. Basil Roman Catholic Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1OROB5I2
4014,SK178035,SK,178,35,Glidden,VL,80,1917.0,,1919.0,,1917.0,CNoR,1909,1909 - First postmaster appointed.,,No clear info on church establishment in source book.,1919.0,1919 - First school moved to the village of Glidden.,,,,,,,,1919.0,1919 - Earliest date given for unnamed weekly newspaper in Glidden.,,,,
4010,SK178031,SK,178,31,Eatonia,VL,205,1918.0,"Originally named Eaton, changed to Eatonia in 1921. Settlement in the area began in 1906 but townsite wasn't established until 1918.",1920.0,,1918.0,CNoR,1913,1913 - First postmaster appointed.,1920.0,1920 - St. Paul's Lutheran Church; undated but prior to 1925 - Eatonia Congregational Church,1921.0,1921 - First schoolhouse in Eatonia opened.,,1920.0,1920 - First hospital in Eatonia opened.,,Undated - early town constable (Ole Langseth).,1919.0,1919 - Earliest burial in Eatonia Cemetery.,1918.0,1918 - The Eatonia Enterprise,1918.0,1918 - Canadian Land and Investment Company,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1SJLD23T
3970,SK177042,SK,177,42,Lucky Lake,VL,112,1919.0,,1920.0,,1919.0,CNoR,1908,1908 - First postmaster appointed.,1929.0,1929 - Lucky Lake United Church; 1929 - St. Mary's Anglican Church,1921.0,1921 - Lucky Lake School Division was established (no dates for first school).,,1923.0,1923 - A Red Cross hospital opened in Lucky Lake.,,,1907.0,1907 - Vera Cemetery established; 1912 - Earliest burial in Highland Cemetery.,1925.0,1925 - The Lucky Lake Star (nenamed the Weekly Broadcast in 1928),,,,
3959,SK177031,SK,177,31,Birsay,VL,46,1919.0,,1921.0,,1919.0,CNoR,1911,1911 - First postmaster appointed.,1928.0,1928 - Birsay United Church,1922.0,1922 - First school in Birsay.,,,,,,1908.0,1908 - Earliest burial in Laview Cemetery.,,,,,,
4308,SK184038,SK,184,38,Naicam,VL,119,1919.0,,1921.0,,1921.0,CPR,1920,1920 - First postmaster appointed.,1921.0,1921 - Immanuel Lutheran Church,1922.0,1909 - First school built in the Naicam School District; 1922 - first school in the village of Naicam.,,1919.0,1919 - First resident doctor (A.M. Stewart) in Naicam.,1923.0,1923 - Earliest mention of a village constable (Harold Leask) in Naicam.,1900.0,1900 - Earliest burial in Naicam Cemetery; 1909 - Earliest burial in Immanuel Lutheran Cemetery,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R34080JJ44N
3642,SK171023,SK,171,23,Carlyle,T,394,,"Homesteading in the area started in 1882 and a town was started that year too, but it was relocated in 1893. ",1902.0,,1901.0,"CPR, CNoR",1883,1883 - First postmaster appointed.,1901.0,1901 - Glen Morris Presbyterian Church was moved to Carlyle; 1903 - Red Brick Presbyterian church; 1905 - St. Paul's Anglican Church;  ,1901.0,1901 - Carlyle one-room schoolhouse opened.,,1901.0,1901 - First doctor (John Hardy); cannot find mention of a non-influenza hospital in Carlyle.,1905.0,1905 - RNWMP depot in Carlyle.,1886.0,1886 - Earliest marked burial in West Carlyle Cemetery; 1897 - Earliest marked burial in Glen Morris Cemetery,1903.0,1903 - The Carlyle Herald,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1SG405SB
3652,SK171033,SK,171,33,Gainsboro,VL,229,,"Settlement in the area started in the 1880s. Townsite was originally called ""Gainsboro"" until 1919, and was the first incorporated village in what is now Sask.",1894.0,,1892.0,CPR,1884,1884 - First postmaster appointed.,1897.0,1897 - Christ Church (Anglican); 1901 - Gainsborough Methodist Church; 1905 - Gainsborough Presbyterian Church.,1892.0,1892 - First school in Gainsborough.,,1901.0,"""Late 1880s"" - First doctor in the area (Dr. Thornton of Deloraine); 1901 - First resident doctor (Dr. Montgomery) did not stay long; 1902 - Dr. Fyfe came to Gainsborough.",1894.0,1894 - NWMP depot in Gainsborough. 1914 - First town constable (W. Rusk) appointed.,1892.0,1892 - Gainsborough Cemetery established.,1900.0,1900 - Earliest date for The Gainsborough Times (unclear if this is date of establishment).,,,,
3915,SK176056,SK,176,56,McLean,VL,150,,"McLean was incorporated as a village in 1913, then disorganized in 1919, then incorporated again in 1966.",1913.0,,1882.0,CPR,1884,"1884 - First postmaster appointed. Post office was closed between 1889-1893, then reopened.",,,,,,,,,,1898.0,1898 - Earliest burial in McLean Cemetery.,,,,,,
3854,SK175051,SK,175,51,Summerberry,VL,94,,,,,1882.0,"No information provided, but may have been CPR in the 1880s.",1884,1884 - First postmaster appointed.,1903.0,1903 - Unnamed Methodist church,1906.0,1906 - First school built in Summeberry.,,,,,,1886.0,1886 - Earliest burial in Summerberry Cemetery.,,,,Undated - The Canadian North West Land Company was involved in settling the area around Summerberry.,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1F5G70XJ (1984 edition) and https://digitalcollections.ucalgary.ca/archive/Bridging-the-Past--volume-II---Wolseley-history-book-2R3BF1O1AWR3Z.html (1998 edition)
3662,SK171043,SK,171,43,Roche Percee,VL,99,,,,,1892.0,"CPR, CNoR",1890,1890 - First postmaster appointed.,,,,,,,,,,,,,,,,,
4435,SK187028,SK,187,28,Meota,VL,236,,"Settlers started occupying land regularly around 1902. Originally called Beachview, name was changed to Meota in 1911 with the moving of the post office.",1911.0,,1911.0,CNoR,1894,1894 - First postmaster appointed.,1912.0,1912 - St. Mary's Anglican Church; 1927 - Meota United Church,1914.0,1914 - First schoolhouse in Meota built.,,1912.0,1912 - Earliest date for a doctor (Dr. O'Brien) in Meota.,1910.0,1910 - RNWMP detachment stationed at Beachview (later called Meota).,1905.0,1905 - Earliest burial in Meota Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1OFW6BNI
3660,SK171041,SK,171,41,North Portal,VL,191,,,,,1893.0,CPR,1894,1894 - First postmaster appointed.,,,,,,,,,,,,,,,,,
3973,SK177045,SK,177,45,Parkbeg,VL,54,,Both the townsite of Parkbeg and the railroad moved in 1904.,1913.0,,1882.0,CPR,1896,1896 - First postmaster appointed.,,No record of a church in early Parkbeg.,1896.0,1896 - First school built in Parkbeg.,,,,,,1908.0,1908 - Earliest burial in Bethany Lutheran Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1O9RV10R
3850,SK175047,SK,175,47,Otthon,VL,72,,,,,1911.0,GTPR,1896,1896 - First postmaster appointed.,,,,,,,,,,,,,,,,,
4361,SK185051,SK,185,51,Waldheim,VL,273,,"Settlers began arriving in the area in 1893, but no info on village establishment found.",1912.0,,1910.0,"CNoR (dates unclear - some sources say 1908, others 1909)",1900,1900 - First postmaster appointed.,1902.0,1902 - Brotherfield Mennonite Church; 1905 - Salem Krimmer Mennonite Brethern Church; 1910 - Waldheim Seventh-Day Adventist Church; 1914 - Zoar Mennonite Church; ,1897.0,Undated but likely in 1897 - First school in Waldheim,,,,1922.0,"1922 - Earliest dated mention of town police (Cornelius C. D. Unruh, deputy, and Henry Ewert, constable).",1902.0,1902 - Earliest burial in Waldheim Cemetery; 1902 - Earliest burial in Brotherfield Cemetery.,,,,,,
4068,SK179040,SK,179,40,Willowbrook,VL,98,,,,,1915.0,CNoR,1901,1901 - First postmaster appointed.,,,,,,,,,,,,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1O1V7ZIH
3703,SK172037,SK,172,37,Halbrite,VL,61,,,1904.0,,1893.0,CPR,1903,1903 - First postmaster appointed.,1907.0,1907 - St. Francis Regis Roman Catholic Church,1907.0,Between 1905-1907 - First school built in Halbrite.,,,,,,1906.0,1906 - Earliest burial in Halbrite Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3408NWRFL
3899,SK176040,SK,176,40,Cupar,VL,384,,"Neither the LHB nor any other sources I found have a date for establishment beyond ""late 1800s-early 1900s"".",1905.0,,1905.0,CPR,1903,1903 - First postmaster appointed.,1905.0,1905 - Cupar Methodist Church; 1905 - Unnamed Presbyterian church; 1906 - St. Mary's Anglican Church; 1913 - St. Paul Evangelical Lutheran Church; 1910 - St. Patrick Roman Catholic Church;,1906.0,First schoolhouse was built sometime prior to 1906; second between 1908-1912.,,,,1906.0,1906 - RNWMP detchament opened in Cupar.,1910.0,1910 - Cupar Cemetery established.,1906.0,1906 - The Cupar Herald,,Undated - Primitive Methodist and Colonization Company Limited.,,
3664,SK171045,SK,171,45,Wauchope,VL,59,,,1906.0,,1900.0,CPR,1903,1903 - First postmaster appointed.,1906.0,1906 - Unnamed Methodist church; 1911 - St. Jean Francois Regis Roman Catholic Church,1904.0,1904 - Loan taken for building a school in Wauchope. No construction date available.,,1907.0,1907 - Early village nurse (Sister Rey Dorène) in Wauchope.,1914.0,1914 - Early village constable (L. Mack) in Wauchope.,1904.0,1904 - Earliest burial in Wauchope Cemetery; 1906 - Earliest burial in St. Regis Catholic Cemetery; 1906 - Earliest burial in Wauchope Protestant Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R34082HYHYH
3892,SK176033,SK,176,33,Belle Plaine,VL,50,,,1910.0,,1882.0,"CPR, GTPR",1903,1903 - First postmaster appointed.,1903.0,1903 - Unnamed Methodist church,1909.0,1909 - First school built in Belle Plaine.,,,,,,1902.0,1902 - Earliest burial in Methodist Church Cemetery.,,,,,,
3908,SK176049,SK,176,49,Grand Coulee,VL,92,,,,,1882.0,"CPR, GTPR",1903,1903 - First postmaster appointed.,,,,,,,,,,,,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1O3THYFZ
3883,SK176024,SK,176,24,Francis,T,173,,,1904.0,,1904.0,CPR,1904,1904 - First postmaster appointed.,1928.0,1926 - Christ Evangelical Lutheran Church; 1928 - Francis United Church,1903.0,1903 - First school built in Francis.,,1905.0,"Undated - first doctor (Dr. Stevens), followed quickly by Dr. Connel, both did not stay long. 1905 - Dr. Wilfred Tucker arrives in Francis.",,"Undated - ""for a few years, we had a resident deputy-sherrif, H. Higgins.""",1905.0,1905 - Earliest burial in Francis Cemetery.,,"Undated and unnamed - ""there was a printing press, with a local paper printed weekly. It was first owned by Bird then by Brundage."" (cannot find this paper)",,,,
3654,SK171035,SK,171,35,Heward,VL,91,,"Originally named Caldwell, was renamed Heward by CPR.",1904.0,,1904.0,CPR,1904,1904 - First postmaster appointed.,1905.0,1905 - St. Andrew Anglican Church; 1906 - Heward Methodist Church; 1907 - Heward Presbyterian Church; ,1905.0,1905 - First school opened in Heward.,,,,,,1906.0,1906 - Earliest burial in Heward Cemetery.,1906.0,1906 - Earliest date found for The Heward Chronicle.,,,,
3655,SK171036,SK,171,36,Kennedy,VL,247,,No establishment info found.,1907.0,,1906.0,"CPR, CNoR",1904,1904 - First postmaster appointed.,1907.0,1907 - Kennedy Union Church; 1912 - St. Ann's Roman Catholic Church;,1909.0,1909 - First schoolhouse built.,,,,,,1908.0,1908 - Earliest burial in Kennedy Cemetery.,1910.0,Prior to 1910 - The Kennedy Times,,,,
4144,SK181033,SK,181,33,Clavet,VL,24,,"Originally named French, changed to Clavet in 1909. Clavet was disorganized in 1927, then re-incorporated in 1978.",1908.0,,1907.0,"GTPR, CPR",1904,1904 - First postmaster appointed.,,Info on churches missing from source book.,,No information on school in Clavet prior to 1962.,,,,,,1900.0,1900 - Earliest burial in Pleasant Point Cemetery,,,,,,
4026,SK178047,SK,178,47,Tompkins,VL,254,,No establishment info found.,1910.0,,1882.0,CPR,1904,1904 - First postmaster appointed.,1912.0,1912 - Tompkins Union Church; 1914 - St. Andrew's Anglican Church; Undated but likely near 1917 - Our Lady of Lourdes Roman Catholic Church; ,1909.0,1909 - First school in Tompkins.,,1918.0,"Only mention of doctors was in conjunction with the 1918 flu epidemic - Drs. Hetherington, John, Hurst, and Fettis.",,,1911.0,1911 - Earliest burial in Tompkins Cemetery.,,,,,,
3897,SK176038,SK,176,38,Chamberlain,VL,128,,,1911.0,,1889.0,QLSRSC,1904,1904 - First postmaster appointed.,1905.0,1905 - Unnamed Methodist church; 1912 - St. Michael and All Angels Anglican Church; 1915 - St. Anne's Roman Catholic Church ,1909.0,1909 - First school built in Chamberlain.,,1925.0,1909 - Early medical care in Chamberlain came from Craik (Drs. Wickware and Palmer). 1925 - First dated resident doctor (Murdoch Mackinnon).,,,1908.0,1908 - Earliest burial in both Chamberlain South and Chamberlain North Cemeteries.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1OGTO8AY
4403,SK186039,SK,186,39,Richard,VL,93,,,,No establishment or incorporation date available for Richard.,1913.0,CNoR,1904,1904 - First postmaster appointed.,1915.0,1915 - St. Raphael Roman Catholic Church,1915.0,1915 - First school built in Richard.,,,,,,1917.0,1917 - Richard Cemetery established.,,,,,,
3901,SK176042,SK,176,42,Disley,VL,89,,,,,1889.0,QLSRSC,1904,1904 - First postmaster appointed.,,,,,,,,,,,,,,,,,
4401,SK186037,SK,186,37,Maymont,VL,151,,"Settlement in the area began in 1903, and while no establishment date given, village development likely coincided with the arrival of the railway in 1905.",1907.0,,1905.0,CNoR,1905,1905 - First postmaster appointed.,1906.0,1906 - Unnamed Presbyterian church; 1909 - Maymont Anglican Church,1907.0,1907 - First school in Maymont built.,,1907.0,1907 - Early doctor (Dr. Scratch) in Maymont.,,,1903.0,1903 - Earliest burial in Maymont Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1OJYTT00
3958,SK177030,SK,177,30,Aylesbury,VL,115,,,1910.0,,1889.0,QLSRSC,1905,1905 - First postmaster appointed.,1914.0,1914 - Aylesbury Methodist Church; 1915 - St. Augustine Anglican Church,1906.0,1906 - Antelope School opened.,,,,,,1910.0,1910 - Aylesbury Cemetery established.,,,1905.0,Prior to 1905 - The Saskatchewan Valley Land Company,,
4163,SK181052,SK,181,52,Venn,VL,67,,"Venn was incorporated in 1910, but sought disorganization starting in 1930, finally succeeding in 1945.",1910.0,,1908.0,GTPR,1905,1905 - First postmaster appointed.,,"""There never was a church building in Venn.""",1909.0,1909 - Loan taken for building a school in Venn. No construction date available.,,1912.0,1912 - Early village doctor (Dr. Riddell) in Venn.,,,1903.0,1903 - Venn Cemetery established.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1SJLD5HS
4249,SK183034,SK,183,34,Cut Knife,VL,158,,,1912.0,,1911.0,1911 - CPR; 1913 - GTPR,1905,1905 - First postmaster appointed.,1907.0,1907 - Earliest date given for the unnamed Roman Catholic church,1908.0,1908 - First school in Cut Knife opened.,,1912.0,1912 - First resident doctor (G. F. Nelson) in Cut Knife.,1904.0,1904 - Earliest mention of NWMP in the Cut Knife area.,1904.0,1904 - Earliest burial in Cut Knife Cemetery,1913.0,"1913 - The Cut Knife Journal, renamed the Cut Knife Grinder in 1915.",,,,
4100,SK180030,SK,180,30,Kuroki,VL,84,,Kuroki was incorporated in 1919 but disorganized in 1926.,1919.0,,1905.0,CNoR (date of arrival not given),1905,1905 - First postmaster appointed.,1908.0,1908 - Unnamed Anglican church; 1911 - St. Helen Roman Catholic Church,,"""Shortly after"" 1908 - First school built in Kuroki.",,,,,,1910.0,1910 - Earliest burial in St. Helen Roman Catholic Cemetery,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3408SWC1V
3798,SK174033,SK,174,33,Hatton,VL,210,,"Originally named Forres, changed to Hatton in 1913 or 1920 (both dates given).",,,1883.0,CPR (date unlisted),1905,1905 - First postmaster appointed.,1912.0,1912 - German Evangelical Krimmerfeld Lutheran Church,1914.0,1914 - First English school in Hatton opened.,,1918.0,1918 - Earliest mention of the area doctor (Dr. Carefoot).,1920.0,1920 - Earliest mention of town policemen (Dan Hatton and Hugh McLeod).,1915.0,1915 - Earliest marked grave in Hatton Cemetery.,,,,,,
4395,SK186031,SK,186,31,Denholm,VL,90,,,1912.0,,1913.0,CNoR,1906,1906 - First postmaster appointed.,,No records available for churches in Denholm.,,,,,,,,1908.0,1908 - Earliest burial in Denholm Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1OHWIN32
4397,SK186033,SK,186,33,Hafford,VL,183,,,1913.0,,1913.0,"CNoR (may have arrived prior to 1912, this is earliest date given)",1906,1906 - First postmaster appointed.,1913.0,1913 - Unnamed Methodist church; 1915 - St. Peter's Anglican Church; undated but prior to 1917 - The Holy Eucharist Ukrainian Catholic Church; 1917 - St. Solange Roman Catholic Church,1915.0,Around 1915 - First school in Hafford built.,,1913.0,By 1913 - Early doctor in Haffoed (Dr. Lavoie); 1922 - Hafford Hospital built.,1914.0,1914 - Early (possibly first) town constable (H. Krug) appointed.,1913.0,1913 - Earliest burial in St. Solange Roman Catholic Cemetery; 1914 - Earliest burial in Hafford Cemetery,,,,,,
4346,SK185036,SK,185,36,Dalmeny,VL,172,,,,,1905.0,CNoR,1906,1906 - First postmaster appointed.,,,,,,,,,,,,,,,,,
4307,SK184037,SK,184,37,Hudson Bay Jct,VL,160,,"Originally named Etoimami, changed to Hudson Bay Junction in 1909, then ""Junction"" was dropped in 1947. Settler occupation of the area started with the fur trade in the late 1700s, but the townsite was established with the railway.",1907.0,,1910.0,CNoR,1907,1907 - First postmaster appointed.,1906.0,1906 - St. Patrick's Anglican Church; 1913 - St. Dominic's Roman Catholic Church,1913.0,1913 - First school in Hudson Bay built.,,1921.0,1921 - Earliest dated healthcare in the area was a Red Cross outpost hospital. 1929 First resident doctor arrived (Dr. Collins).,1910.0,1910 - RNWMP Division F present in Hudson Bay.,,Unable to find historic cemetery records - oldest found started in the 1930s.,,1907 - The Junction Kicker,,,,
